Aircraft_ID,Registration,Type,Operator,Date,Start_Time,End_Time,Duration_Min,Start_Lat,Start_Lon,End_Lat,End_Lon,Status,start_city,start_country,end_city,end_country
4.71e+28,HA-LKW,FA8X,,2024-01-05,09:33:02,18:18:28,525.4,-4.680565,55.530781,47.44383,19.22861,Landed,,Seychelle-szigetek,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-15,08:14:15,10:28:50,134.6,47.436859,19.239944,51.331616,0.032921,Landed,Budapest,Magyarország,London,Egyesült Királyság
4.71e+28,HA-LKW,FA8X,,2024-01-16,08:04:09,09:45:26,101.3,51.332565,0.033627,47.426966,19.287379,Landed,London,Egyesült Királyság,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-18,06:42:08,07:39:17,57.2,47.43822,19.237694,42.695847,23.427377,Landed,Budapest,Magyarország,Szófia,Bulgária
4.71e+28,HA-LKW,FA8X,,2024-01-18,15:17:48,16:31:31,73.7,42.696735,23.413079,47.442375,19.23107,Landed,Szófia,Bulgária,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-19,06:38:04,07:36:48,58.7,47.443817,19.228683,44.50161,26.094573,Landed,Budapest,Magyarország,Bukarest,Románia
4.71e+28,HA-LKW,FA8X,,2024-01-19,16:11:00,17:11:41,60.7,44.502914,26.1009,47.435989,19.241335,Landed,Bukarest,Románia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-22,14:34:44,15:57:49,83.1,47.437592,19.23864,47.457962,8.551449,Landed,Budapest,Magyarország,Kloten,Svájc
4.71e+28,HA-LKW,FA8X,,2024-01-22,16:51:51,17:12:33,20.7,47.457458,8.558075,47.672161,9.513714,Landed,Kloten,Svájc,Friedrichshafen,Németország
4.71e+28,HA-LKW,FA8X,,2024-01-23,10:16:56,10:36:43,19.8,47.671214,9.511273,47.475952,8.544497,Landed,Friedrichshafen,Németország,Oberglatt,Svájc
4.71e+28,HA-LKW,FA8X,,2024-01-23,13:34:45,14:47:28,72.7,47.469315,8.553474,47.435474,19.242159,Landed,Winkel,Svájc,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-24,09:44:25,11:32:00,107.6,47.438828,19.236717,46.217632,7.321049,Landed,Budapest,Magyarország,Sion,Svájc
4.71e+28,HA-LKW,FA8X,,2024-01-24,12:16:11,13:29:11,73.0,46.215293,7.310371,47.443585,19.229067,Landed,Sion,Svájc,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-24,14:27:57,16:50:51,142.9,47.439697,19.235344,47.437374,19.239086,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-27,08:25:15,10:03:48,1538.6,47.442782,19.23037,47.423904,19.260612,Landed,Budapest,Magyarország,Vecsés,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-29,11:17:49,12:14:27,56.6,47.448229,19.221497,45.699085,25.516005,Landed,Budapest,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-01-29,13:36:56,14:22:59,46.1,45.697872,25.514742,47.423091,19.261921,Landed,Vidombák,Románia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-01-30,06:43:17,10:29:51,226.6,47.437271,19.23912,47.45787,19.205818,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-02-01,17:37:24,19:23:29,106.1,47.44519,19.226418,48.96653,2.473369,Landed,Budapest,Magyarország,Aulnay-sous-Bois,Franciaország
4.71e+28,HA-LKW,FA8X,,2024-02-01,19:24:48,10:08:54,3764.1,48.965321,2.451397,46.217446,7.322079,Landed,Gonesse,Franciaország,Sion,Svájc
4.71e+28,HA-LKW,FA8X,,2024-02-04,10:43:07,12:01:21,78.2,46.215432,7.309479,47.435623,19.241884,Landed,Sion,Svájc,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-02-04,15:09:46,13:09:31,1319.7,47.443817,19.228683,47.435474,19.242176,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-02-06,15:00:11,21:20:31,3260.3,47.444275,19.227928,47.430097,19.282309,Landed,Budapest,Magyarország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-02-12,07:07:36,20:42:29,2254.9,47.437866,19.238297,47.435555,19.242056,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-02-15,20:11:55,13:36:26,5364.5,47.438232,19.237747,-22.500858,-68.891754,Landed,,,Calama,Chile
4.71e+28,HA-LKW,FA8X,,2024-02-21,13:29:30,14:18:06,48.6,-28.086222,-70.377556,-34.909882,-71.163773,Landed,,,Curicó,Chile
4.71e+28,HA-LKW,FA8X,,2024-02-21,14:18:25,14:20:37,2.2,-34.957123,-71.175262,-35.249588,-71.246689,Landed,,,Río Claro,Chile
4.71e+28,HA-LKW,FA8X,,2024-02-21,14:20:45,14:24:16,3.5,-35.278122,-71.2537,-35.763794,-71.373886,Landed,,,Colbún,Chile
4.71e+28,HA-LKW,FA8X,,2024-02-21,14:24:36,14:28:46,4.2,-35.807888,-71.384834,-36.385601,-71.529938,Landed,,,Parral,Chile
4.71e+28,HA-LKW,FA8X,,2024-02-21,14:29:12,13:45:26,4276.2,-36.447979,-71.545769,-34.843872,-56.03089,Landed,,,Paso Carrasco,Uruguay
4.71e+28,HA-LKW,FA8X,,2024-02-24,13:45:28,04:24:12,878.7,-34.846072,-56.031017,47.428782,19.284527,Landed,,,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-02-29,10:04:53,10:26:53,22.0,47.441483,19.232391,48.163982,17.222231,Landed,,,Pozsony,Szlovákia
4.71e+28,HA-LKW,FA8X,,2024-02-29,11:41:48,20:32:58,531.2,48.171837,17.215359,43.669075,-79.606359,Landed,,,Mississauga,Kanada
4.71e+28,HA-LKW,FA8X,,2024-03-03,16:44:30,18:58:37,5894.1,43.669693,-79.61083,18.042019,-63.101692,Landed,,,Simpson Bay,Szent Márton
4.71e+28,HA-LKW,FA8X,,2024-03-07,18:58:43,03:55:07,536.4,18.042576,-63.097622,48.164143,17.221985,Landed,,,Pozsony,Szlovákia
4.71e+28,HA-LKW,FA8X,,2024-03-08,04:41:28,05:02:34,21.1,48.166122,17.206984,47.444051,19.228275,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-03-13,06:34:04,08:36:37,122.5,47.444179,19.228117,51.334408,0.035112,Landed,,,London,Egyesült Királyság
4.71e+28,HA-LKW,FA8X,,2024-03-15,14:19:55,16:10:15,110.3,51.331467,0.032736,47.43528,19.242468,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-03-22,15:41:33,16:02:53,21.3,47.43869,19.236992,48.164167,17.22181,Landed,,,Pozsony,Szlovákia
4.71e+28,HA-LKW,FA8X,,2024-03-22,17:08:38,20:28:51,8840.2,48.17308,17.217055,48.161774,17.225541,Landed,,,Pozsony,Szlovákia
4.71e+28,HA-LKW,FA8X,,2024-03-28,21:11:24,21:44:10,32.8,48.162759,17.224033,47.427408,19.286657,Landed,,,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-04-09,08:43:35,09:34:37,51.0,47.439789,19.235207,45.711296,25.528793,Landed,,,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-04-09,10:11:32,11:05:15,53.7,45.702484,25.519632,47.444342,19.2278,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-04-10,06:46:21,09:09:03,1582.7,47.444229,19.227997,47.423882,19.292415,Landed,Budapest,Magyarország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-04-14,05:58:06,06:45:50,47.7,47.442642,19.230581,45.709557,25.526985,Landed,Budapest,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-04-14,07:58:14,08:53:09,54.9,45.70252,25.519592,47.437068,19.239525,Landed,Vidombák,Románia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-04-15,07:16:46,15:16:15,6239.5,47.439663,19.23537,47.434822,19.243309,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-04-20,16:24:43,03:48:00,683.3,47.441299,19.232735,22.329666,113.907224,Landed,Budapest,Magyarország,Hongkong,Kína
4.71e+28,HA-LKW,FA8X,,2024-04-24,02:11:47,11:28:25,3436.6,22.301056,113.912742,47.443096,19.229437,Landed,Hongkong,Kína,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-04-28,10:12:24,12:20:00,127.6,47.440361,19.234314,44.831966,-0.710678,Landed,Budapest,Magyarország,Mérignac,Franciaország
4.71e+28,HA-LKW,FA8X,,2024-05-17,16:44:31,18:40:02,115.5,44.831726,-0.711038,47.443577,19.229095,Landed,Mérignac,Franciaország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-05-21,07:02:38,09:32:33,149.9,47.433658,19.276639,53.420986,-6.263903,Landed,Ecser,Magyarország,,Írország
4.71e+28,HA-LKW,FA8X,,2024-05-25,12:24:30,14:45:38,141.1,53.421626,-6.275374,47.442561,19.26222,Landed,,Írország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-05-29,07:14:50,08:49:52,95.0,47.43538,19.273752,37.940014,23.956097,Landed,Vecsés,Magyarország,Δημοτική Ενότητα Σπάτων - Λούτσας,Görögország
4.71e+28,HA-LKW,FA8X,,2024-05-29,10:05:49,11:35:07,89.3,37.93103,23.927988,47.428223,19.285337,Landed,Δημοτική Ενότητα Παιανίας,Görögország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-05-31,08:37:59,10:36:06,118.1,47.433563,19.276817,51.33072,0.032215,Landed,Ecser,Magyarország,London,Egyesült Királyság
4.71e+28,HA-LKW,FA8X,,2024-06-02,15:19:23,16:17:03,57.7,51.332408,0.033493,53.419647,-6.238979,Landed,London,Egyesült Királyság,Dublin,Írország
4.71e+28,HA-LKW,FA8X,,2024-06-05,09:40:22,11:59:11,138.8,53.436127,-6.261893,47.436539,19.240374,Landed,Dublin,Írország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-05,13:01:29,13:31:25,1469.9,47.444039,19.228328,47.435268,19.242502,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-06,14:35:37,16:45:19,129.7,47.438324,19.237541,41.306808,2.106934,Landed,Budapest,Magyarország,el Prat de Llobregat,Spanyolország
4.71e+28,HA-LKW,FA8X,,2024-06-07,14:31:22,16:21:11,109.8,41.287354,2.088989,47.435217,19.242624,Landed,el Prat de Llobregat,Spanyolország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-09,02:58:54,08:22:32,323.6,47.438187,19.237747,47.436562,19.240391,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-14,10:27:54,11:20:16,52.4,47.437637,19.23864,48.343941,11.79326,Landed,Budapest,Magyarország,Oberding,Németország
4.71e+28,HA-LKW,FA8X,,2024-06-15,08:18:11,09:00:18,42.1,48.365204,11.799105,50.865143,7.140334,Landed,Oberding,Németország,Köln,Németország
4.71e+28,HA-LKW,FA8X,,2024-06-15,15:50:50,17:02:01,71.2,50.861066,7.157135,47.443283,19.22949,Landed,Köln,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-18,05:22:23,06:48:03,85.7,47.438187,19.237816,50.865687,7.142143,Landed,Budapest,Magyarország,Köln,Németország
4.71e+28,HA-LKW,FA8X,,2024-06-18,07:55:31,08:27:52,32.4,50.864651,7.138596,48.691767,9.232075,Landed,Köln,Németország,Scharnhausen,Németország
4.71e+28,HA-LKW,FA8X,,2024-06-20,08:16:48,09:18:14,61.4,48.690429,9.224829,47.437088,19.23955,Landed,Scharnhausen,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-25,19:41:16,03:33:58,472.7,47.43836,19.237483,-6.86791,39.21043,Landed,Budapest,Magyarország,Dar es-Salaam,Tanzánia
4.71e+28,HA-LKW,FA8X,,2024-06-27,05:06:05,12:49:18,463.2,-6.87735,39.203455,47.443005,19.229971,Landed,Dar es-Salaam,Tanzánia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-28,10:59:33,12:23:14,83.7,47.438825,19.236779,51.292606,6.779327,Landed,Budapest,Magyarország,Düsseldorf,Németország
4.71e+28,HA-LKW,FA8X,,2024-06-28,15:16:29,16:34:47,78.3,51.288574,6.77077,47.436665,19.240202,Landed,Düsseldorf,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-29,08:18:20,09:20:30,62.2,47.439056,19.236305,52.369492,13.492508,Landed,Budapest,Magyarország,Schönefeld,Németország
4.71e+28,HA-LKW,FA8X,,2024-06-30,09:19:10,10:17:37,58.5,52.373703,13.510361,47.443434,19.229279,Landed,Schönefeld,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-06-30,10:56:33,14:22:50,206.3,47.43924,19.236031,47.442982,19.23004,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-07-06,09:54:41,13:40:07,225.4,47.438507,19.237335,47.444687,19.227327,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-07-09,12:27:02,13:24:12,57.2,47.437134,19.239464,48.341822,11.765598,Landed,Budapest,Magyarország,Hallbergmoos,Németország
4.71e+28,HA-LKW,FA8X,,2024-07-10,14:30:02,15:18:46,48.7,48.341985,11.768092,51.519848,7.61655,Landed,Hallbergmoos,Németország,Dortmund,Németország
4.71e+28,HA-LKW,FA8X,,2024-07-11,09:58:44,10:44:28,45.7,51.519196,7.614639,52.373665,13.510202,Landed,Dortmund,Németország,Schönefeld,Németország
4.71e+28,HA-LKW,FA8X,,2024-07-15,06:47:43,07:47:28,59.8,52.373362,13.508868,47.431796,19.279562,Landed,Schönefeld,Németország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-07-18,08:49:47,11:38:38,168.9,47.43924,19.236099,47.443199,19.229713,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-07-22,13:50:01,14:39:45,49.7,47.436722,19.24015,47.260553,11.347134,Landed,Budapest,Magyarország,Innsbruck,Ausztria
4.71e+28,HA-LKW,FA8X,,2024-07-22,16:45:26,17:36:09,50.7,47.259979,11.341667,47.438713,19.236889,Landed,Innsbruck,Ausztria,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-07-23,10:56:51,14:19:26,202.6,47.44376,19.22875,47.436024,19.241266,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-07-26,10:17:35,12:12:42,115.1,47.43822,19.237694,48.957905,2.436852,Landed,Budapest,Magyarország,Garges-lès-Gonesse,Franciaország
4.71e+28,HA-LKW,FA8X,,2024-07-31,15:46:13,17:15:29,89.3,48.964901,2.442796,47.442445,19.230916,Landed,Bonneuil-en-France,Franciaország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-01,07:18:00,08:58:10,100.2,47.433379,19.277062,43.663868,7.220589,Landed,Ecser,Magyarország,Nizza,Franciaország
4.71e+28,HA-LKW,FA8X,,2024-08-01,11:21:19,12:35:46,74.5,43.653523,7.211805,47.43076,19.281305,Landed,Nizza,Franciaország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-02,04:35:55,06:21:23,105.5,47.44632,19.224666,48.960068,2.43032,Landed,Budapest,Magyarország,Bonneuil-en-France,Franciaország
4.71e+28,HA-LKW,FA8X,,2024-08-02,07:09:54,07:28:56,19.0,48.967484,2.433965,49.126167,4.392735,Landed,Bonneuil-en-France,Franciaország,Mourmelon-le-Grand,Franciaország
4.71e+28,HA-LKW,FA8X,,2024-08-02,07:29:56,08:55:04,85.1,49.119507,4.592708,47.431343,19.280336,Landed,Somme-Suippe,Franciaország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-02,10:34:55,11:45:52,71.0,47.44362,19.228962,40.509688,22.974612,Landed,Budapest,Magyarország,Νέο Ρύσιο,Görögország
4.71e+28,HA-LKW,FA8X,,2024-08-02,12:46:59,13:55:08,68.2,40.519161,22.973848,47.432541,19.27833,Landed,Θέρμη,Görögország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-04,06:55:44,08:41:08,105.4,47.444877,19.226919,48.964668,2.438387,Landed,Budapest,Magyarország,Bonneuil-en-France,Franciaország
4.71e+28,HA-LKW,FA8X,,2024-08-04,10:12:49,11:50:56,98.1,48.968532,2.437736,47.428444,19.285002,Landed,Bonneuil-en-France,Franciaország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-06,08:29:12,11:02:21,153.2,47.433379,19.277062,45.707955,25.52524,Landed,Ecser,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-08-06,12:07:11,12:59:48,52.6,45.703445,25.52057,47.444214,19.228046,Landed,Vidombák,Románia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-09,14:11:20,15:00:55,49.6,47.437289,19.239244,48.343917,11.793317,Landed,Budapest,Magyarország,Oberding,Németország
4.71e+28,HA-LKW,FA8X,,2024-08-10,16:19:22,17:08:14,48.9,48.34259,11.77597,47.436532,19.240494,Landed,Oberding,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-11,09:08:32,09:57:30,49.0,47.443588,19.228958,45.709154,25.526596,Landed,Budapest,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-08-11,11:20:20,12:13:00,52.7,45.702799,25.519867,47.427781,19.286059,Landed,Vidombák,Románia,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-13,14:05:35,14:56:06,50.5,47.43338,19.277023,52.160969,20.971298,Landed,Ecser,Magyarország,Varsó,Lengyelország
4.71e+28,HA-LKW,FA8X,,2024-08-15,08:00:53,08:51:42,50.8,52.16684,20.966263,47.429947,19.282534,Landed,Varsó,Lengyelország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-18,05:33:34,06:19:35,46.0,47.433844,19.276217,47.794945,13.002954,Landed,Ecser,Magyarország,Salzburg,Ausztria
4.71e+28,HA-LKW,FA8X,,2024-08-18,08:05:43,08:47:21,41.6,47.789969,13.006052,47.444563,19.227483,Landed,Salzburg,Ausztria,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-19,08:05:44,11:59:29,233.7,47.44483,19.22706,47.427769,19.286165,Landed,Budapest,Magyarország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-22,07:50:06,10:19:19,149.2,47.435846,19.273048,43.695536,10.400734,Landed,Budapest,Magyarország,Pisa,Olaszország
4.71e+28,HA-LKW,FA8X,,2024-08-22,10:24:03,10:07:57,4303.9,43.681595,10.391981,40.896862,9.504344,Landed,Pisa,Olaszország,Olbia,Olaszország
4.71e+28,HA-LKW,FA8X,,2024-08-25,10:15:31,10:50:09,34.6,40.899719,9.519653,43.693372,10.400865,Landed,Olbia,Olaszország,Pisa,Olaszország
4.71e+28,HA-LKW,FA8X,,2024-08-25,11:46:26,12:57:33,71.1,43.686668,10.397382,47.428116,19.285538,Landed,Pisa,Olaszország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-08-27,10:44:03,15:45:27,3181.4,47.438828,19.236717,47.436253,19.240871,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-01,15:17:56,17:35:32,137.6,47.4375,19.238914,53.333519,-2.85211,Landed,Budapest,Magyarország,Liverpool,Egyesült Királyság
4.71e+28,HA-LKW,FA8X,,2024-09-01,18:47:23,20:52:20,124.9,53.333549,-2.852164,47.442776,19.2304,Landed,Liverpool,Egyesült Királyság,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-02,14:07:11,13:41:42,1414.5,47.438592,19.237131,47.442707,19.230469,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-07,11:21:52,12:43:11,81.3,47.437958,19.238159,51.288414,6.770547,Landed,Budapest,Magyarország,Düsseldorf,Németország
4.71e+28,HA-LKW,FA8X,,2024-09-08,07:51:51,09:15:19,83.5,51.289347,6.772385,47.445086,19.226638,Landed,Düsseldorf,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-09,14:02:04,14:56:31,54.5,47.438592,19.237131,48.343964,11.793552,Landed,Budapest,Magyarország,Oberding,Németország
4.71e+28,HA-LKW,FA8X,,2024-09-09,15:41:56,16:30:05,48.2,48.343689,11.790443,47.44281,19.230297,Landed,Oberding,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-11,18:01:50,20:15:18,133.5,47.437894,19.238187,53.356052,-2.270187,Landed,Budapest,Magyarország,Manchester,Egyesült Királyság
4.71e+28,HA-LKW,FA8X,,2024-09-11,20:59:19,22:57:31,118.2,53.352915,-2.276674,47.428894,19.284285,Landed,Manchester,Egyesült Királyság,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-16,06:09:47,15:24:16,6314.5,47.438732,19.236849,47.444539,19.227553,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-23,06:17:28,18:05:00,707.5,47.439514,19.235687,47.442631,19.230617,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-25,05:02:46,05:49:57,47.2,47.438553,19.237198,50.11189,14.25992,Landed,Budapest,Magyarország,Prága főváros,Csehország
4.71e+28,HA-LKW,FA8X,,2024-09-25,06:41:17,07:24:05,42.8,50.107293,14.244517,47.444218,19.228065,Landed,Kněževes,Csehország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-09-25,08:33:49,09:25:24,51.6,47.439377,19.235893,45.712029,25.529597,Landed,Budapest,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-09-25,10:22:06,11:22:10,60.1,45.709829,25.527283,47.443691,19.228872,Landed,Vidombák,Románia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-01,03:35:54,04:33:44,57.8,47.439151,19.236145,45.71055,25.528055,Landed,Budapest,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-10-01,05:52:59,06:44:34,51.6,45.703949,25.521039,47.42831,19.285246,Landed,Vidombák,Románia,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-01,08:40:52,09:24:09,43.3,47.42998,19.282485,50.112362,14.261356,Landed,Ecser,Magyarország,Prága főváros,Csehország
4.71e+28,HA-LKW,FA8X,,2024-10-01,12:35:44,13:18:44,43.0,50.107618,14.245482,47.427338,19.286791,Landed,Kněževes,Csehország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-02,08:54:22,10:07:32,73.2,47.442764,19.230469,47.457935,8.551483,Landed,Budapest,Magyarország,Kloten,Svájc
4.71e+28,HA-LKW,FA8X,,2024-10-03,14:10:08,15:13:54,63.8,47.457825,8.553612,47.434685,19.243498,Landed,Kloten,Svájc,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-05,11:50:18,12:30:49,40.5,47.444458,19.227585,49.088894,12.310427,Landed,Budapest,Magyarország,Forstmühle,Németország
4.71e+28,HA-LKW,FA8X,,2024-10-05,12:32:42,13:45:22,72.7,49.169449,11.950026,51.33316,0.034165,Landed,Traidendorf,Németország,London,Egyesült Királyság
4.71e+28,HA-LKW,FA8X,,2024-10-05,15:11:32,17:06:50,115.3,51.330826,0.032365,47.435452,19.242159,Landed,London,Egyesült Királyság,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-14,13:06:23,22:52:54,586.5,47.443726,19.228821,47.428316,19.285267,Landed,Budapest,Magyarország,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-16,05:49:50,06:40:52,51.0,47.436401,19.240631,42.695721,23.429343,Landed,Budapest,Magyarország,Szófia,Bulgária
4.71e+28,HA-LKW,FA8X,,2024-10-16,14:26:55,15:29:02,62.1,42.696945,23.408744,47.445203,19.226497,Landed,Szófia,Bulgária,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-18,08:09:22,08:58:23,49.0,47.441345,19.232666,45.713047,25.530636,Landed,Budapest,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-10-18,09:32:07,10:25:03,52.9,45.703857,25.521039,47.444295,19.227923,Landed,Vidombák,Románia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-18,15:59:19,19:46:30,227.2,47.440455,19.234103,47.443283,19.229613,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-23,06:04:49,06:54:34,49.7,47.432373,19.278603,45.710747,25.528291,Landed,Ecser,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-10-23,08:34:57,09:28:32,53.6,45.702799,25.519867,47.446701,19.255531,Landed,Vidombák,Románia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-26,08:11:05,09:19:37,68.5,47.439756,19.235229,47.485348,9.558329,Landed,Budapest,Magyarország,Altenrhein,Svájc
4.71e+28,HA-LKW,FA8X,,2024-10-27,09:48:47,10:47:01,58.2,47.485843,9.553035,47.444667,19.227342,Landed,Altenrhein,Svájc,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-10-28,08:05:59,09:49:53,103.9,47.444321,19.227859,48.96579,2.459388,Landed,Budapest,Magyarország,Gonesse,Franciaország
4.71e+28,HA-LKW,FA8X,,2024-10-29,08:19:06,10:03:07,104.0,48.968674,2.438542,47.434296,19.243996,Landed,Bonneuil-en-France,Franciaország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-11-09,19:37:35,17:12:30,2734.9,47.442123,19.231361,47.43425,19.244133,Landed,Budapest,Magyarország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-11-16,09:12:59,10:53:31,100.5,47.442444,19.230881,52.317081,4.807382,Landed,Budapest,Magyarország,,Hollandia
4.71e+28,HA-LKW,FA8X,,2024-11-17,08:43:32,10:05:38,82.1,52.307351,4.793492,47.443199,19.229765,Landed,,Hollandia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-11-22,19:22:19,19:47:28,25.1,47.438313,19.237483,48.163765,17.222478,Landed,Budapest,Magyarország,Pozsony,Szlovákia
4.71e+28,HA-LKW,FA8X,,2024-11-22,21:00:32,16:31:49,12691.3,48.172943,17.216844,48.160245,17.227971,Landed,Pozsony,Szlovákia,Pozsony,Szlovákia
4.71e+28,HA-LKW,FA8X,,2024-12-01,17:14:53,17:43:07,28.2,48.167228,17.208637,47.43403,19.244526,Landed,Pozsony,Szlovákia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-12-04,13:46:36,15:18:24,91.8,47.437242,19.239244,40.964127,28.806641,Landed,Budapest,Magyarország,Bakırköy,Törökország
4.71e+28,HA-LKW,FA8X,,2024-12-06,16:20:38,17:50:41,90.0,40.973648,28.827332,47.444183,19.228186,Landed,Bakırköy,Törökország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-12-09,12:41:39,13:44:42,63.1,47.437149,19.239385,50.979297,10.964432,Landed,Budapest,Magyarország,Erfurt,Németország
